1424303873884397570;Bon bah je sors du sauna j'ai jamais vu autant de monde, sûrement car demain c'est pass sanitaire. A mon avis on a créé un variant Covid à nous tous seuls qui aurait fusionné avec la chtouille.;;;;;;;;;;;;;;;;;;;;;;;;
1424304080218988548;A-t-on une étude précise sur la santé mentale des #antivax anti #PassSanitaire ? Les établissements dans lesquels ils sont passés ont forcément des infos …;;;;;;;;;;;;;;;;;;;;;;;;
1424304251027734531;J’ai des rdv medicaux, dont cardiologue important, mais comme j’ai pas de pass sanitaire je vais pas pouvoir y aller?🤡 pas de suivi pour mon traitement alors que je sais pas si je dois le continuer, l’arrêter, baisser ou augmenter lol, il va y avoir + de mort autre que covid;;;;;;;;;;;;;;;;;;;;;;;;
1424304295680303108;On peut aller au polygone sans pass sanitaire ?;;;;;;;;;;;;;;;;;;;;;;;;
1424304467650940928;Personne a l’accueil de la salle de sport depuis 3 jours pour pas vérifier nos pass sanitaire continuez je vous aime;;;;;;;;;;;;;;;;;;;;;;;;
1424304659515248644;Certains ne voient même pas l'#antisémitisme de l'odieudonné, comment voulez-vous qu'ils voient le problème de la pancarte de la pouf antivax ?;;;;;;;;;;;;;;;;;;;;;;;;
1424304743480967168;Un gvt qui n’a donné qu’en juin le feu vert de la vaccination générale et qui avait juré de ne jamais imposer de pass sanitaire dans la vie quotidienne ,va punir près de 20 millions de français pour la St Amour! Un amour vache qui se paiera cher dans quelques mois!;;;;;;;;;;;;;;;;;;;;;;;;
1424304755468292096;"J'ai testé pour vous: me faire ejecter  à l'entrée d'un restaurant le premier jour du Pass sanitaire. 
Le gérant a cru bon de me faire la leçon ""vous êtes prévenu depuis longtemps"" ce à quoi j'ai répondu que c'était dommage pour lui plus que pour moi. On aura dépensé 70 euros...";;;;;;;;;;;;;;;;;;;;;;;;
1424305552360984579;C est fou juste pour manger au macdo il faut avoir pass sanitaire sinon tu rentres pas;;;;;;;;;;;;;;;;;;;;;;;;
1424305680752709637;Le pass sanitaire me nique bien la gueule quand même;;;;;;;;;;;;;;;;;;;;;;;;
1424306105312759812;Qu'on enlève le pass sanitaire à ceux qui lancent des projectiles ! (Nouvelle sanction) #MHSCOM;;;;;;;;;;;;;;;;;;;;;;;;
1424306241204068352;LE PASS SANITAIRE EST DEMANDÉ PARTOUT C’EST UNE D;;;;;;;;;;;;;;;;;;;;;;;;
1424306595568263170;"Le système est chaud... Bon courage aux gens dont la profession nécessite un pass sanitaire et qui ne compte pas se vacciné!

J'espère que vous avez fait des économies 😪";;;;;;;;;;;;;;;;;;;;;;;;
1424306754901331970;envie d’aller au cinéma, restau, tout mais j’ai toujours pas reçu mon pass sanitaire.;;;;;;;;;;;;;;;;;;;;;;;;
1424307301159161857;Donc il y a vraiment des gens qui tentent d'aller aux restos SANS Pass Sanitaire ? En mode étonnés d'être refusés à l'entrée ? Laissez moi deviner, ce sont les mêmes qui portaient le masque sous le nez ? 😂🤣😂;;;;;;;;;;;;;;;;;;;;;;;;
1424307355429359616;A deux doigts de dénoncer les restaurants qui appliquent pas le pass sanitaire mais g pas envie de mettre en danger bêtement des travailleurs sans papiers;;;;;;;;;;;;;;;;;;;;;;;;
1424307494134878211;Pass sanitaire dans les resto oubliez pas de manger chez vous quand vous sortez 🤓;;;;;;;;;;;;;;;;;;;;;;;;
1424307770749300736;Le problème avec les Français c'est que, si on est confiné on gueule, donc on met un vaccin pour éviter ça. Mais ça ne leurs plaisent toujours pas. Les antivax, vous êtes si fort, trouvez-nous une solution s'il vous plaît 🙏;;;;;;;;;;;;;;;;;;;;;;;;
1424307968191913985;Je suis parti au McDo y’a personne avec le pass sanitaire ils le scan après tu dois mettre ton blaze avec ton num;;;;;;;;;;;;;;;;;;;;;;;;
1424308136580722688;Je passe de 46 à 6 couverts en une journée. Le pass sanitaire est mis en place ou quoi…??;;;;;;;;;;;;;;;;;;;;;;;;
1424308183368179716;Pass sanitaire : A l'heure du déjeuner, des touristes « plus libres avec le pass » dans les rues d'Aix-en-Provence;;;;;;;;;;;;;;;;;;;;;;;;
1424308512381972485;Et aller que ça commence à demander les pass sanitaire sa mère la pute à celui qui a mis ça en place;;;;;;;;;;;;;;;;;;;;;;;;
1424308731576209413;Ptdr ah ouais pass sanitaire même au McDo là ça devient sérieux;;;;;;;;;;;;;;;;;;;;;;;;
1424309200348487682;Premier jour de pass sanitaire le site a planter mon date est foutu en l’air j’suis là pute du gouvernement c bon;;;;;;;;;;;;;;;;;;;;;;;;
1424309244791296005;Honteux !!! Ségrégation et mesures liberticides ! Cela est devenu du fascisme ! Stop à la #Tyrannie sanitaire ! Stop au #PassSanitaire  La ministre du Travail Élisabeth Borne a été claire : les salariés suspendus car sans pass sanitaire n’auront pas droit aux allocations-chômage;;;;;;;;;;;;;;;;;;;;;;;;
1424309263883804674;Quel magnifique gouvernement, un restaurateur qui ne contrôle pas un pass sanitaire risque plus qu'une personne qui incendie une cathédrale. Une personne qui n'a pas de pass est + surveillée qu'une personne étant sous contrôle judiciaire. Quelle mascarade 🤬 #Darmanin #Nantes;;;;;;;;;;;;;;;;;;;;;;;;
1424309334884880384;J’arrive même plus à lire vos messages sur le pass sanitaire, le vaccin et le covid. Je sature. 👋🏿;;;;;;;;;;;;;;;;;;;;;;;;
1424309452170309635;"#Manifs7aout
#manif14aout

On est pas #antivax
On est #ProTraitement

On est pas pour le #PassSanitaire
On est pour le respect de nos #libertes

Vous nous donnez les chiffres des contaminés et des morts

Donnez nous ceux des non malades et des vivants

Merci @LCI @BFMTV @CNEWS";;;;;;;;;;;;;;;;;;;;;;;;
1424309546479140865;Pour astérix et disney faut un pass sanitaire ?;;;;;;;;;;;;;;;;;;;;;;;;
1424309633276121094;Mais le site pour récupérer son pass sanitaire il bug de ouf;;;;;;;;;;;;;;;;;;;;;;;;
1424309637583618048;Nous sommes plus rapide que Lucky Luke a prendre des lois sur le PASS SANITAIRE, mais incapable sur L'immigration, Terrorisme, délinquance et la Réforme de l'État. C'est pathétique;;;;;;;;;;;;;;;;;;;;;;;;
1424309654889406474;Question simple : Que feront les antivax si le virus mute vers des formes plus dangereuses? Si son taux de mortalité augmente de 0,01 à 1, 3 puis 9 ou 15% au gré des mutations, supplieront-ils pour une dose? #COVID19 #antivax #Vaccin;;;;;;;;;;;;;;;;;;;;;;;;
1424309697293824003;Par contre sortir le pass sanitaire que nous a fourni l’hôpital comme collier d’immunité pendant le contrôle, c’est d’une satisfaction 😭;;;;;;;;;;;;;;;;;;;;;;;;
1424309698874986496;"Mdr Auchan le Pontet ils instaurent aussi l'obligation du pass sanitaire ?
De toute façon Auchan Mistral 7 &gt;&gt;&gt;";;;;;;;;;;;;;;;;;;;;;;;;
1424309757784039427;"Aujourd'hui pass sanitaire au resto nickel !
1 fois installé client qui se présente sans pass et indique que son test pcr c'est fini hier et que l'état laisse 1 semaine de tolérance et veut donc rentrer dans le resto🤬
Réponse du restaurateur : dsl mais ça sera pas possible par";;;;;;;;;;;;;;;;;;;;;;;;
1424309843196882944;"Où sont passés les résistants du prélèvement à la source ?
Où sont passés les commentateurs de l'échec du prélèvement à la source ?
Rdv dans 2 semaines pour le pass sanitaire.  On posera les mêmes questions.";;;;;;;;;;;;;;;;;;;;;;;;
1424309919466074112;Allô @Djebbari_JB pour le contrôle du pass sanitaire il y a du personnel et pour les hôpitaux des postes sont supprimés... Y'a pas un problème ?!?;;;;;;;;;;;;;;;;;;;;;;;;
1424309960738066434;"Je ne décolère pas de cette histoire de pass sanitaire. Son seul atout est qu'il a amené des gens qui procrastinaient un peu et qui voulaient voyager et aller au resto à se faire vacciner. 
Et maintenant ?";;;;;;;;;;;;;;;;;;;;;;;;
1424309989800398852;"⚠️ ALERTE 

Un nouveau conseil de défense sanitaire se tiendra
mercredi matin en visioconférence annonce l’Élysée.
 
De nouvelles mesures en perspective ?

Test rectal, double maque, pass pour conduire...

What else ?";;;;;;;;;;;;;;;;;;;;;;;;
1424309994703527936;oui au pass sanitaire la seul parade au confinement et couvre feu ,;;;;;;;;;;;;;;;;;;;;;;;;
1424309999707295748;Mais le pass sanitaire, faut comprendre que certains n’ont juste pas le choix en fait,;;;;;;;;;;;;;;;;;;;;;;;;
1424310043550392323;En Chine scoring social en France @EmmanuelMacron impose le pass sanitaire plus restrictif en privant une personne dyalisée de faire des soins si elle n'est pas vaccinée;;;;;;;;;;;;;;;;;;;;;;;;
1424310052521979905;"Bien entré à la Meinau. Vérif Pass Sanitaire reglé en 3 secondes.
Pas de contrôle d'identité, donc vous pouvez venir avec le QR Code de votre voisin ...🤫😔";;;;;;;;;;;;;;;;;;;;;;;;
1424310071274659841;"Ce matin dans un restau: 
- Bonjour Monsieur ,puis je déjeuner à midi sans pass sanitaire?
- Ah non, comme partout ailleurs
- Partout non. Il y a des endroits qui ne demandent pas le pass!
Réponse: Eh bien c’est comme de conduire avec 3 g d’alcool! 

Ils sont aux ordres";;;;;;;;;;;;;;;;;;;;;;;;
1424310075624144896;ouin ouin on peut plus voyager la sncf c’est des méchants nazi on doit les boycotter. La vérité c’est que les anti pass sanitaire veulent avoir leur pass et refusent simplement de se faire tester ou vacciner #SNCF;;;;;;;;;;;;;;;;;;;;;;;;
1424310108620787713;Ya besoin de la carte d'identité en Plus du pass sanitaire @girondins ?;;;;;;;;;;;;;;;;;;;;;;;;
1424310119412768774;mdr ça commence à virer des gars au burger king pcq y’a pas de pass sanitaire 😂;;;;;;;;;;;;;;;;;;;;;;;;
1424310172219060225;bientôt il faudra le pass sanitaire pour respirer;;;;;;;;;;;;;;;;;;;;;;;;
1424310178871136256;"Voilà voilà voilà …….
#Manif14aout à partir du 9 aout, un Pass sanitaire vous sera demandé à l'accueil de votre Centre Mgen pour toute consultation (adulte ou accompagnant), hors cas d'urgence. Merci de présenter un schéma vaccinal complet ou un test PCR de moins de 48h.";;;;;;;;;;;;;;;;;;;;;;;;
1424310182398644229;Vraiment bizarre cette ambiance de montrer son pass sanitaire dans chaque geste.;;;;;;;;;;;;;;;;;;;;;;;;
1424310199226097667;Mdr étonnant que les crasseux de la paillades refusent le pass sanitaire ils refusent déjà les douches;;;;;;;;;;;;;;;;;;;;;;;;
1424310213688053762;"Ordre des titres sur BFMTV ce soir :
- la Martinique et le confinement
- le pass sanitaire
- la jeune femme interpellée pour sa pancarte antisémite
- l'assassinat du prêtre en Vendee

Cet ordre hiérarchique dans les titres me laisse pantois...";;;;;;;;;;;;;;;;;;;;;;;;
1424310220403224576;"Pass sanitaire obligatoire en.. TERASSE !! 

 @EmmanuelMacron FDP.";;;;;;;;;;;;;;;;;;;;;;;;
1424310235800514561;Bien content d’avoir mon pass sanitaire quand je vois les gigas queues aux pharmacies;;;;;;;;;;;;;;;;;;;;;;;;
1424310243526389762;quand des petits nazillons dénoncent le pass sanitaire, le pire visage de la france#PassNazitaire;;;;;;;;;;;;;;;;;;;;;;;;
1424310273536663553;"Nous voilà donc entré en"" absurdiland"". Je téléphone ce matin à  l'hôpital Carcassonne afin de savoir si je dois présenter un pass sanitaire ou un test pcr pour passer un scanner ( rdv pris depuis 3 semaines). Réponse: oui. 
Quelle époque merveilleuse...";;;;;;;;;;;;;;;;;;;;;;;;
1424310277537996806;RT @MarieWe90229652: @franceinfo Merci à jean Luc Mélenchon et a la France insoumise de s'être battu a l'assemblée contre le pass sanitaire et  être contre la vaccination obligatoire.;;;;;;;;;;;;;;;;;;;;;;;;
1424310282378174464;Bientôt pour aller pisser, va falloir un pass sanitaire, où va-t-on. Bientôt pour aller voter le pass sanitaire pour empêcher le vote macron...;;;;;;;;;;;;;;;;;;;;;;;;
